,Obj_ID,IAU_name,Internal_names,Obj_RA,Obj_DEC,Obj_Type,Redshift,Spec_ID,Obs_date,JD,Phase_(days),From,Telescope,Instrument,Observers,Reducers,Source_group,Public,Associated_groups,End_prop_period,Ascii_file,Fits_file,Spec_type,Spec_quality,Extinction_Corrected,WL_Medium,WL_Units,Flux_Unit_Coefficient,Spec_units,Flux_Calibrated_By,Exp_time,Aperture_(slit),HA,Airmass,Dichroic,Grism,Grating,Blaze,Lambda_min,Lambda_max,Del_Lambda,Contrib,Publish,Remarks,Created_by,Creation_date
2019,11918,SN 2019bak,PS19ahy  ATLAS19dkn  ZTF19aaklquv,153.3829893,29.5518399,SN Ia,0.048,51216,2019-03-01 07:57:16.00,2458543.8314352,--,--,Plaskett,Plaskett,Balam,Balam,TNS,Y,TNS,--,SN2019bak_2019-03-01_07-57-16_Plaskett_Plaskett_TNS.txt,https://www.wiserep.org/system/files/uploaded/TNS/SN2019bak_2019-03-01_07-57-16_Plaskett_Plaskett_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3851.7490234375,6948.7792761326,3.9005418799686,--,--,The spectrum is best fit to the template of SN 1998aq at 1 week post-maximum light. The spectrum fit yields a redshift of z=0.041  [TNS source group:  9 - DAO_OTS ],TNS_Bot1,2019-03-02 17:05:03
2018,11918,SN 2019bak,PS19ahy  ATLAS19dkn  ZTF19aaklquv,153.3829893,29.5518399,SN Ia,0.048,51262,2019-02-24 01:28:34.00,2458538.5615046,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019bak_2019-02-24_01-28-34_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-05 21:05:05
2016,11929,SN 2019bao,PS19vk  Gaia19blr  ATLAS19dli  ZTF19aaknate,157.3271731,6.1227316,SN II-pec,0.011885,51228,2019-03-02 20:51:20.00,2458545.3689815,--,--,Ekar,AFOSC,Vogt  Schuldt  Fiore  Taubenberger,Benetti  Cappellaro  Tomasella,TNS,Y,TNS,--,SN2019bao_2019-03-02_20-51-20_Ekar_AFOSC_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2019bao_2019-03-02_20-51-20_Ekar_AFOSC_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800,--,--,--,--,--,--,--,3564.1117880821,8197.704211998,4.6898708744088,--,--,[TNS source group:  16 - Padova-Asiago ],TNS_Bot1,2019-03-03 13:05:04
2015,11929,SN 2019bao,PS19vk  Gaia19blr  ATLAS19dli  ZTF19aaknate,157.3271731,6.1227316,SN II-pec,0.011885,51243,2019-02-24 22:33:34.00,2458539.4399769,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019bao_2019-02-24_22-33-34_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2250,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-05 03:05:06
2014,11917,SN 2019baq,ATLAS19drl  ZTF19aakoasy,185.5059155,20.3407453,SN Ia,0.033493,51215,2019-03-01 03:19:51.00,2458543.6387847,--,--,Ekar,AFOSC,Taubenberger,Benetti  Tomasella,TNS,Y,TNS,--,SN2019baq_2019-03-01_03-19-51_Ekar_AFOSC_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2019baq_2019-03-01_03-19-51_Ekar_AFOSC_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3531.9823768616,8171.2067554474,4.6625370639054,--,--,[TNS source group:  16 - Padova-Asiago ],TNS_Bot1,2019-03-01 12:05:03
2013,11917,SN 2019baq,ATLAS19drl  ZTF19aakoasy,185.5059155,20.3407453,SN Ia,0.033493,51265,2019-02-26 04:04:04.00,2458540.6694907,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019baq_2019-02-26_04-04-04_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-05 21:05:05
2012,11925,SN 2019bar,PS19rf  ATLAS19dmb  ZTF19aakpcfi,246.2477734,23.1757516,SN Ia,0.06321597,55820,2019-03-05 08:50:45.00,2458547.8685764,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019bar_2019-03-05_08-50-45_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-02-22 07:05:05
2011,11925,SN 2019bar,PS19rf  ATLAS19dmb  ZTF19aakpcfi,246.2477734,23.1757516,SN Ia,0.06321597,51224,2019-03-02 04:11:20.00,2458544.674537,--,--,Ekar,AFOSC,Vogt  Schuldt  Fiore  Taubenberger,Benetti  Cappellaro  Tomasella,TNS,Y,TNS,--,SN2019bar_2019-03-02_04-11-20_Ekar_AFOSC_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2019bar_2019-03-02_04-11-20_Ekar_AFOSC_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1500,--,--,--,--,--,--,--,3399.2,8197.104211998,4.6900334428133,--,--,[TNS source group:  16 - Padova-Asiago ],TNS_Bot1,2019-03-02 18:05:05
2995,11915,SN 2019bek,ZTF19aajxwnz,94.3768999,62.4910924,SN Ia,0.015,51213,2019-03-01 01:54:27.00,2458543.5794792,--,--,Ekar,AFOSC,Taubenberger,Benetti  Tomasella,TNS,Y,TNS,--,SN2019bek_2019-03-01_01-54-27_Ekar_AFOSC_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2019bek_2019-03-01_01-54-27_Ekar_AFOSC_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800,--,--,--,--,--,--,--,3402.5,8200.404211998,4.6900334428133,--,--,[TNS source group:  16 - Padova-Asiago ],TNS_Bot1,2019-03-01 12:05:03
2994,11915,SN 2019bek,ZTF19aajxwnz,94.3768999,62.4910924,SN Ia,0.015,51257,2019-02-24 23:53:24.00,2458539.4954167,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019bek_2019-02-24_23-53-24_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-05 20:05:03
2975,12051,SN 2019bie,ZTF19aakphow  Gaia19auw  ATLAS19dpw,220.658417143,56.1361785714,SN IIn,0.117,51429,2019-03-18 00:00:00.00,2458560.5,--,--,LT,SPRAT,FDST,FDST,TNS,Y,TNS,--,SN2019bie_2019-03-18_00-00-00_LT_SPRAT_TNS.asci,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,4020.0,7994.4,9.178752886836,--,--,[TNS source group:  0 - ],TNS_Bot1,2019-03-22 18:05:03
2974,12051,SN 2019bie,ZTF19aakphow  Gaia19auw  ATLAS19dpw,220.658417143,56.1361785714,SN IIn,0.117,51620,2019-03-15 04:19:53.00,2458557.6804745,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019bie_2019-03-15_04-19-53_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2250,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-04-18 01:05:03
2963,12162,SN 2019bjr,ATLAS19bzb  ZTF19aaduufr,130.7484649,59.5678517,SN II,0.04,51813,2019-03-15 07:46:40.00,2458557.8240741,--,--,P200,DBSP,A. Ho  C. Fremling  L. Yan,C. Fremling,TNS,Y,TNS,--,SN2019bjr_2019-03-15_07-46-40_P200_DBSP_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,3299.8,9199.8,0.99983053719709,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-05-10 21:05:05
2964,12162,SN 2019bjr,ATLAS19bzb  ZTF19aaduufr,130.7484649,59.5678517,SN II,0.04,51607,2019-04-16 20:53:53.00,2458590.3707523,--,--,LT,SPRAT,S. Prentice,--,TNS,Y,TNS,--,SN2019bjr_2019-04-16_20-53-53_LT_SPRAT_TNS.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,900,--,--,--,--,--,--,--,4020.0,7994.4,9.178752886836,--,--,[TNS source group:  65 - TCD ],TNS_Bot1,2019-04-16 22:05:02
2961,12007,SN 2019bjv,ZTF19aafmyow  ATLAS19dxe  ASASSN-19dv,246.4128,47.43681,SN Ic,0.0265,51622,2019-02-25 00:00:00.00,2458539.5,--,--,LT,SPRAT,LTbot,S. P. R. A. T. pipeline,TNS,Y,TNS,--,SN2019bjv_2019-02-25_00-00-00_LT_SPRAT_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,500,--,--,--,--,--,--,--,4020.0,7994.4,9.178752886836,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-04-18 01:05:03
2962,12007,SN 2019bjv,ZTF19aafmyow  ATLAS19dxe  ASASSN-19dv,246.4128,47.43681,SN Ic,0.0265,51359,2019-03-17 13:16:11.00,2458560.0529051,--,--,FTN,FLOYDS-N,Las Cumbres Observatory,Daichi Hiramatsu,TNS,Y,TNS,--,SN2019bjv_2019-03-17_13-16-11_FTN_FLOYDS-N_TNS.ascii,https://www.wiserep.org/system/files/uploaded/TNS/SN2019bjv_2019-03-17_13-16-11_FTN_FLOYDS-N_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700,--,--,--,--,--,--,--,3499.2905273437,9249.8416821957,1.7410085240242,--,--,[TNS source group:  38 - Global SN Project ],TNS_Bot1,2019-03-17 21:05:03
2960,11928,SN 2019bjw,ZTF19aakykjl  ATLAS19dul  ASASSN-19dw,163.94764,27.67232,SN Ia,0.03005,51575,2019-04-08 00:35:11.00,2458581.5244329,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019bjw_2019-04-08_00-35-11_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-04-11 06:05:03
2959,11928,SN 2019bjw,ZTF19aakykjl  ATLAS19dul  ASASSN-19dw,163.94764,27.67232,SN Ia,0.03005,51227,2019-03-02 19:36:35.00,2458545.3170718,--,--,Ekar,AFOSC,Vogt  Schuldt  Fiore  Taubenberger,Benetti  Cappellaro  Tomasella,TNS,Y,TNS,--,SN2019bjw_2019-03-02_19-36-35_Ekar_AFOSC_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2019bjw_2019-03-02_19-36-35_Ekar_AFOSC_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800,--,--,--,--,--,--,--,3399.8,6967.7131126404,4.6884534988704,--,--,[TNS source group:  16 - Padova-Asiago ],TNS_Bot1,2019-03-03 13:05:04
2955,11963,SN 2019bkc,ATLAS19dqr,150.0939325,-3.0201775,SN Ic,0.04,51278,2019-03-04 22:11:15.00,2458547.4244792,--,--,LT,SPRAT,S. Prentice,--,TNS,Y,TNS,--,AT2019bkc_2019-03-04_22-11-15_LT_SPRAT_TNS_0.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,800,--,--,--,--,--,--,--,4020.0,7994.4,9.178752886836,--,--,[TNS source group:  0 - ],TNS_Bot1,2019-03-06 11:05:03
2956,11963,SN 2019bkc,ATLAS19dqr,150.0939325,-3.0201775,SN Ic,0.04,55347,2019-03-05 06:28:48.00,2458547.77,--,--,SOAR,Goodman,J. Strader,--,TNS,Y,TNS,--,SN2019bkc_2019-03-05_06-28-48_SOAR_Goodman_TNS.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,3879.5939941406,7869.1636003256,1.9789531776711,--,--,[TNS source group:  0 - None ],TNS_Bot1,2020-01-18 15:05:03
2954,11963,SN 2019bkc,ATLAS19dqr,150.0939325,-3.0201775,SN Ic,0.04,51277,2019-03-04 22:11:15.00,2458547.4244792,--,--,LT,SPRAT,S. Prentice,--,TNS,Y,TNS,--,AT2019bkc_2019-03-04_22-11-15_LT_SPRAT_TNS.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,800,--,--,--,--,--,--,--,4020.0,7994.4,9.178752886836,--,--,[TNS source group:  0 - ],TNS_Bot1,2019-03-06 11:05:03
2953,11935,SN 2019bkh,PS19bua  Gaia19bqz  ZTF19aakzwao  ATLAS19dqw  ASASSN-19ec,197.23883,28.28109,SN Ia,0.01951,51256,2019-03-05 03:39:22.00,2458547.652338,--,--,Ekar,AFOSC,Vogt  Schuldt  Fiore  Taubenberger,benetti,TNS,Y,TNS,--,SN2019bkh_2019-03-05_03-39-22_Ekar_AFOSC_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2019bkh_2019-03-05_03-39-22_Ekar_AFOSC_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700,--,--,--,--,--,--,--,3399.2,8197.104211998,4.6900334428133,--,--,[TNS source group:  16 - Padova-Asiago ],TNS_Bot1,2019-03-05 10:05:02
2952,11935,SN 2019bkh,PS19bua  Gaia19bqz  ZTF19aakzwao  ATLAS19dqw  ASASSN-19ec,197.23883,28.28109,SN Ia,0.01951,51234,2019-03-04 23:13:31.00,2458547.4677199,--,--,Other,Other,Robin Leadbeater,Robin Leadbeater,TNS,Y,TNS,--,SN2019bkh_2019-03-04_23-13-31_Other_Other_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2019bkh_2019-03-04_23-13-31_Other_Other_TNS.fit,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,6365,--,--,--,--,--,--,--,3801.2622,7197.5346,4.4050225680934,--,--,R~130 spectrum obtained using modified ALPY spectrograph at Three Hills Observatory as described here http://www.threehillsobservatory.co.uk/astro/spectroscopy_20.htm  [TNS source group:  0 - ],TNS_Bot1,2019-03-05 02:05:03
2951,11935,SN 2019bkh,PS19bua  Gaia19bqz  ZTF19aakzwao  ATLAS19dqw  ASASSN-19ec,197.23883,28.28109,SN Ia,0.01951,51246,2019-03-04 06:39:17.00,2458546.7772801,--,--,P200,DBSP,A. Dugas,A. Ho,TNS,Y,TNS,--,SN2019bkh_2019-03-04_06-39-17_P200_DBSP_TNS.ascii,https://www.wiserep.org/system/files/uploaded/TNS/SN2019bkh_2019-03-04_06-39-17_P200_DBSP_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,300,--,--,--,--,--,--,--,3400.0,10000.2,1.5246477246477,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-05 03:05:06
2947,11966,SN 2019blp,ZTF19aambzqh  ATLAS19dng  ZTF19aalryov,248.60603,11.6137273,SN Ia,0.050085,51281,2019-03-06 04:37:37.00,2458548.6927894,--,--,Ekar,AFOSC,Vogt  Schuldt  Fiore  Taubenberger,Benetti  Tomasella,TNS,Y,TNS,--,SN2019blp_2019-03-06_04-37-37_Ekar_AFOSC_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2019blp_2019-03-06_04-37-37_Ekar_AFOSC_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1500,--,--,--,--,--,--,--,3398.9,8196.804211998,4.6900334428133,--,--,[TNS source group:  16 - Padova-Asiago ],TNS_Bot1,2019-03-06 16:05:03
2946,11966,SN 2019blp,ZTF19aambzqh  ATLAS19dng  ZTF19aalryov,248.60603,11.6137273,SN Ia,0.050085,51298,2019-03-05 03:14:51.00,2458547.6353125,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019blp_2019-03-05_03-14-51_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-08 09:05:03
2938,11993,SN 2019bns,ATLAS19dwo  ZTF19aakrnqh,201.7222207,57.463758,SN Ia,0.111,66398,2022-06-06 07:57:14.00,2459736.831412,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2022lxq_2022-06-06_07-57-14_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2022-06-06 14:05:06
2937,11993,SN 2019bns,ATLAS19dwo  ZTF19aakrnqh,201.7222207,57.463758,SN Ia,0.111,51333,2019-03-14 00:22:24.00,2458556.5155556,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019bns_2019-03-14_00-22-24_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2250,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-14 23:05:03
2920,11996,SN 2019brc,ATLAS19glo  ATLAS19ejp  ZTF19aamgjtz  PTSS-19ckdv,141.882042,5.653044,SN Ia-91T-like,0.074,51336,2019-03-15 17:16:48.00,2458558.22,--,--,Lijiang-2.4m,YFOSC,Jujia Zhang (YNAO),--,TNS,Y,TNS,--,SN2019brc_2019-03-15_17-16-48_Lijiang-2.4m_YFOSC_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2400,--,--,--,--,--,--,--,3501.6677246094,8764.0161428452,2.8276993112498,--,--,[TNS source group:  22 - PTSS ],TNS_Bot1,2019-03-16 14:05:02
2921,11996,SN 2019brc,ATLAS19glo  ATLAS19ejp  ZTF19aamgjtz  PTSS-19ckdv,141.882042,5.653044,SN Ia-91T-like,0.074,51451,2019-03-16 03:00:57.00,2458558.6256597,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019brc_2019-03-16_03-00-57_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-26 23:05:06
2915,11995,SN 2019bsa,ZTF19aamofoh  ZTF19aamkdtq  ASASSN-19fi,167.71662,28.70315,SN Ia,0.02,51335,2019-03-14 09:50:00.00,2458556.9097222,--,--,UH88,SNIFS,Aaron Do,--,TNS,Y,TNS,--,SN2019bsa_2019-03-14_09-50-00_UH88_SNIFS_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,3600,--,--,--,--,--,--,--,3305.06,9697.06,1.9993744135127,--,--,Possible Type Ia-norm supernova  SNID also finds decent fits with a Ia-91T. SNID redshift: 0.02(0.006)  phase -2.3(4.7).  [TNS source group:  51 - SCAT ],TNS_Bot1,2019-03-16 05:05:02
2916,11995,SN 2019bsa,ZTF19aamofoh  ZTF19aamkdtq  ASASSN-19fi,167.71662,28.70315,SN Ia,0.02,51444,2019-03-18 05:25:22.00,2458560.7259491,--,--,P200,DBSP,S. Adams  S. Anand,I. Andreoni,TNS,Y,TNS,--,SN2019bsa_2019-03-18_05-25-22_P200_DBSP_TNS.ascii,https://www.wiserep.org/system/files/uploaded/TNS/SN2019bsa_2019-03-18_05-25-22_P200_DBSP_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,600,--,--,--,--,--,--,--,3400.0,10000.2,1.5246477246477,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-26 23:05:06
2914,11990,SN 2019bse,ATLAS19dzn  ZTF19aampyum  ASASSN-19fx,141.51072,18.9401,SN Ia,0.025,51517,2019-04-01 22:30:51.00,2458575.4380903,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019bse_2019-04-01_22-30-51_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-04-03 05:05:04
2913,11990,SN 2019bse,ATLAS19dzn  ZTF19aampyum  ASASSN-19fx,141.51072,18.9401,SN Ia,0.025,51330,2019-03-14 09:23:51.00,2458556.8915625,--,--,FTN,FLOYDS-N,Las Cumbres Observatory,Daichi Hiramatsu,TNS,Y,TNS,--,SN2019bse_2019-03-14_09-23-51_FTN_FLOYDS-N_TNS.ascii,https://www.wiserep.org/system/files/uploaded/TNS/SN2019bse_2019-03-14_09-23-51_FTN_FLOYDS-N_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700,--,--,--,--,--,--,--,3499.2778320313,9999.9209297895,1.7409328060413,--,--,[TNS source group:  38 - Global SN Project ],TNS_Bot1,2019-03-14 19:05:02
2910,12006,SN 2019bsp,ZTF19aamjvie  Gaia19ayy  ATLAS19dxi,141.361769,58.314161,SN Ia,0.042,57166,2019-03-17 06:51:08.00,2458559.7855093,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019bsp_2019-03-17_06-51-08_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2020-06-02 16:05:04
2909,12006,SN 2019bsp,ZTF19aamjvie  Gaia19ayy  ATLAS19dxi,141.361769,58.314161,SN Ia,0.042,51411,2019-03-16 23:31:09.00,2458559.4799653,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019bsp_2019-03-16_23-31-09_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-20 22:05:05
2908,12006,SN 2019bsp,ZTF19aamjvie  Gaia19ayy  ATLAS19dxi,141.361769,58.314161,SN Ia,0.042,51358,2019-03-13 21:11:35.00,2458556.383044,--,--,LT,SPRAT,FDST,FDST,TNS,Y,TNS,--,SN2019bsp_2019-03-13_21-11-35_LT_SPRAT_TNS.asci,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,4020.0,7994.4,9.2643356643357,--,--,[TNS source group:  0 - ],TNS_Bot1,2019-03-17 16:05:03
2905,12011,SN 2019bss,ZTF19aamkfxb  ZTF19aamohsn  ATLAS19dwr,162.89749,41.1370281818,SN Ia,0.095,51412,2019-03-19 00:02:10.00,2458561.5015046,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019bss_2019-03-19_00-02-10_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2250,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-20 22:05:05
2904,12011,SN 2019bss,ZTF19aamkfxb  ZTF19aamohsn  ATLAS19dwr,162.89749,41.1370281818,SN Ia,0.095,51375,2019-03-17 21:59:54.00,2458560.4165972,--,--,UH88,SNIFS,Tucker,--,TNS,Y,TNS,--,SN2019bss_2019-03-17_21-59-54_UH88_SNIFS_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2200,--,--,--,--,--,--,--,3311.06,9691.06,4.9960845732185,--,--,Reduced with a summit quick-reduction pipeline.  [TNS source group:  51 - SCAT ],TNS_Bot1,2019-03-18 15:05:03
3899,11997,SN 2019btp,PS19amz  ATLAS19dzs  ZTF19aamrdmm  ASASSN-19gl,265.85876,5.63862,SN Ia,0.041856,51337,2019-03-16 13:40:07.00,2458559.0695255,--,--,FTN,FLOYDS-N,Las Cumbres Observatory,Daichi Hiramatsu,TNS,Y,TNS,--,SN2019btp_2019-03-16_13-40-07_FTN_FLOYDS-N_TNS.ascii,https://www.wiserep.org/system/files/uploaded/TNS/SN2019btp_2019-03-16_13-40-07_FTN_FLOYDS-N_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800,--,--,--,--,--,--,--,3500.0336914063,9999.583848834,1.7406401064349,--,--,[TNS source group:  38 - Global SN Project ],TNS_Bot1,2019-03-16 18:05:02
3898,11997,SN 2019btp,PS19amz  ATLAS19dzs  ZTF19aamrdmm  ASASSN-19gl,265.85876,5.63862,SN Ia,0.041856,51341,2019-03-16 12:08:30.00,2458559.0059028,--,--,Lick-3m,KAST,G. Dimitriadis,G. Dimitriadis,TNS,Y,TNS,--,SN2019btp_2019-03-16_12-08-30_Lick-3m_KAST_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1845,--,--,--,--,--,--,--,3600.32,10298.5,2.5487747336377,--,--,[TNS source group:  0 - ],TNS_Bot1,2019-03-16 23:05:03
3894,12009,SN 2019bua,ATLAS19esw  ZTF19aamfxby,118.3845252,65.4168431,SN Ia-91T-like,0.01,51438,2019-03-24 21:55:48.00,2458567.41375,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2019bua_2019-03-24_21-55-48_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2019-03-26 20:05:04
3893,12009,SN 2019bua,ATLAS19esw  ZTF19aamfxby,118.3845252,65.4168431,SN Ia-91T-like,0.01,51373,2019-03-17 07:12:00.00,2458559.8,--,--,UH88,SNIFS,Tucker,--,TNS,Y,TNS,--,SN2019bua_2019-03-17_07-12-00_UH88_SNIFS_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2000,--,--,--,--,--,--,--,3305.06,9697.06,1.9993744135127,--,--,Reduced with a spectrum quick-reduction pipeline.  [TNS source group:  51 - SCAT ],TNS_Bot1,2019-03-18 12:05:03
