Ascii file,error
reader_cls:CommentedHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:CommentedHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastBasic delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastBasic delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastBasic delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastBasic delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastBasic delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastBasic delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastBasic delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastBasic delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:Basic delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:Basic delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:Basic delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:Basic delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:Basic delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:Basic delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:Basic delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:Basic delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastNoHeader delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastNoHeader delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastNoHeader delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastNoHeader delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastNoHeader delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastNoHeader delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastNoHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastNoHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:NoHeader delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:NoHeader delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:NoHeader delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:NoHeader delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:NoHeader delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:NoHeader delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:NoHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:NoHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:Basic fast_reader: {'enable': True} fill_values: [('', '0')]

************************************************************************
** ERROR: Unable to guess table format with the guesses listed above. **
**                                                                    **
** To figure out why the table did not read, use guess=False and      **
** fast_reader=False, along with any appropriate arguments to read(). **
** In particular specify the format and any known attributes like the **
** delimiter.                                                         **
************************************************************************"
SN2020ziz_2020-12-05_03-29-58_P60_SEDM_TNS.ascii,"
ERROR: Unable to guess table format with the guesses listed below:
reader_cls:Ecsv fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:FixedWidthTwoLine fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:RST fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:FastBasic fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:Basic fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:FastRdb fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:Rdb fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:FastTab fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:Tab fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:Cds fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:Mrt fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:Daophot fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:SExtractor fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:Ipac fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:Latex fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:AASTex fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:FastCommentedHeader delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastCommentedHeader delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastCommentedHeader delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastCommentedHeader delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastCommentedHeader delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastCommentedHeader delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastCommentedHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastCommentedHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:CommentedHeader delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:CommentedHeader delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:CommentedHeader delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:CommentedHeader delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:CommentedHeader delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:CommentedHeader delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:CommentedHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:CommentedHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastBasic delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastBasic delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastBasic delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastBasic delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastBasic delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastBasic delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastBasic delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastBasic delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:Basic delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:Basic delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:Basic delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:Basic delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:Basic delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:Basic delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:Basic delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:Basic delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastNoHeader delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastNoHeader delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastNoHeader delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastNoHeader delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastNoHeader delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastNoHeader delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:FastNoHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:FastNoHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:NoHeader delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:NoHeader delimiter: '|' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:NoHeader delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:NoHeader delimiter: ',' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:NoHeader delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:NoHeader delimiter: ' ' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:NoHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: '""' strict_names: True
reader_cls:NoHeader delimiter: '\\s' fast_reader: {'enable': True} fill_values: [('', '0')] quotechar: ""'"" strict_names: True
reader_cls:Basic fast_reader: {'enable': True} fill_values: [('', '0')]

************************************************************************
** ERROR: Unable to guess table format with the guesses listed above. **
**                                                                    **
** To figure out why the table did not read, use guess=False and      **
** fast_reader=False, along with any appropriate arguments to read(). **
** In particular specify the format and any known attributes like the **
** delimiter.                                                         **
************************************************************************"
SN2020zyv_2020-12-11_11-20-47_P60_SEDM_TNS.ascii,"
ERROR: Unable to guess table format with the guesses listed below:
reader_cls:Ecsv fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:FixedWidthTwoLine fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:RST fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:FastBasic fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:Basic fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:FastRdb fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:Rdb fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:FastTab fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
reader_cls:Tab fast_reader: {'enable': True} fill_values: [('', '0')] strict_names: True
